nni_mean,nni_min,nni_max,hr_mean,hr_min,hr_max,hr_std,sdnn,rmssd,sdsd,nn50,pnn50,nn20,pnn20,tinn_n,tinn_m,tinn,tri_index,fft_ratio,fft_total,fft_window,fft_interpolation,lomb_ratio,lomb_total,ar_ratio,ar_total,ar_interpolation,sd1,sd2,sd_ratio,ellipse_area,dfa_alpha1,dfa_alpha2,EEG,GSR
857.4545454545455,716.0,952.0,70.41485511073567,63.02521008403362,83.79888268156425,5.927049335641141,66.97314833127227,56.87078084821514,38.74999231950769,6,28.57142857142857,14,66.66666666666666,812.5,828.125,15.625,7.333333333333333,1.3986018084918335,5848.946001165206,hamming,cubic,0.35737635043085864,34594.551168990176,0.5391983106142109,21123.77721915033,cubic,40.04894964099481,81.69585761791987,2.039900130971089,10278.767420151109,nan,nan,0.0477575076449522,10.293114
