nni_mean,nni_min,nni_max,hr_mean,hr_min,hr_max,hr_std,sdnn,rmssd,sdsd,nn50,pnn50,nn20,pnn20,tinn_n,tinn_m,tinn,tri_index,fft_ratio,fft_total,fft_window,fft_interpolation,lomb_ratio,lomb_total,ar_ratio,ar_total,ar_interpolation,sd1,sd2,sd_ratio,ellipse_area,dfa_alpha1,dfa_alpha2,EEG,GSR
789.92,720.0,1232.0,76.72605908025328,48.701298701298704,83.33333333333333,6.608951575064116,97.08497995742354,99.02524930541705,91.52603177650401,4,16.666666666666664,11,45.83333333333333,703.125,843.75,140.625,8.333333333333334,0.5898688013956518,995.9653233267736,hamming,cubic,0.40872106620278703,31713.647595089657,0.5264640276002366,20949.69933394445,cubic,68.65038237329782,75.01027707365614,1.0926417957262837,16177.581742026763,nan,nan,0.026196032723899743,10.855835
