nni_mean,nni_min,nni_max,hr_mean,hr_min,hr_max,hr_std,sdnn,rmssd,sdsd,nn50,pnn50,nn20,pnn20,tinn_n,tinn_m,tinn,tri_index,fft_ratio,fft_total,fft_window,fft_interpolation,lomb_ratio,lomb_total,ar_ratio,ar_total,ar_interpolation,sd1,sd2,sd_ratio,ellipse_area,dfa_alpha1,dfa_alpha2,EEG,GSR
769.12,628.0,944.0,79.08172460868916,63.559322033898304,95.54140127388536,9.435321099895567,91.42953570920066,59.149528034183554,44.51086823804213,4,16.666666666666664,16,66.66666666666666,781.25,804.6875,23.4375,8.333333333333334,1.3986865089657894,9770.44013020122,hamming,cubic,0.5321371226201673,33556.84150720669,0.5265512369039655,20692.50092603919,cubic,41.72928627874353,121.4575829021986,2.9106077226168097,15922.654204725628,nan,nan,0.06574387674337523,9.6618595
