nni_mean,nni_min,nni_max,hr_mean,hr_min,hr_max,hr_std,sdnn,rmssd,sdsd,nn50,pnn50,nn20,pnn20,tinn_n,tinn_m,tinn,tri_index,fft_ratio,fft_total,fft_window,fft_interpolation,lomb_ratio,lomb_total,ar_ratio,ar_total,ar_interpolation,sd1,sd2,sd_ratio,ellipse_area,dfa_alpha1,dfa_alpha2,EEG,GSR
712.1428571428571,668.0,776.0,84.412701877647,77.31958762886597,89.82035928143712,3.723622208078797,31.74868242902114,28.09507667427397,15.369337143043099,1,3.7037037037037033,14,51.85185185185185,664.0625,765.625,101.5625,5.6,1.6641368450181568,906.598753674363,hamming,cubic,0.5273333609858712,28732.187724594107,0.5356170715305718,20320.758199961165,cubic,19.85627369216771,40.11615508110271,2.020326457170385,2502.4587339015015,nan,nan,0.08703885320661861,15.4055605
