nni_mean,nni_min,nni_max,hr_mean,hr_min,hr_max,hr_std,sdnn,rmssd,sdsd,nn50,pnn50,nn20,pnn20,tinn_n,tinn_m,tinn,tri_index,fft_ratio,fft_total,fft_window,fft_interpolation,lomb_ratio,lomb_total,ar_ratio,ar_total,ar_interpolation,sd1,sd2,sd_ratio,ellipse_area,dfa_alpha1,dfa_alpha2,EEG,GSR
738.7692307692307,684.0,800.0,81.35064299585146,75.0,87.71929824561404,3.3793691593949813,30.604976970823152,24.56664405245454,13.07822617941745,0,0.0,11,44.0,664.0625,773.4375,109.375,6.5,0.7172940862067135,674.2336137472205,hamming,cubic,0.43384535153233683,31816.96727677074,0.5351468967545695,20596.94627514151,cubic,17.367924458610474,39.03573747221896,2.2475764196951156,2129.904753295009,nan,nan,0.15235178993830595,15.704868
