nni_mean,nni_min,nni_max,hr_mean,hr_min,hr_max,hr_std,sdnn,rmssd,sdsd,nn50,pnn50,nn20,pnn20,tinn_n,tinn_m,tinn,tri_index,fft_ratio,fft_total,fft_window,fft_interpolation,lomb_ratio,lomb_total,ar_ratio,ar_total,ar_interpolation,sd1,sd2,sd_ratio,ellipse_area,dfa_alpha1,dfa_alpha2,EEG,GSR
858.2608695652174,720.0,964.0,70.34163753933554,62.24066390041494,83.33333333333333,5.774455584988408,67.50435500517008,51.789784882559786,32.74458416605397,8,36.36363636363637,12,54.54545454545454,828.125,906.25,78.125,7.666666666666667,0.9873571234073217,3820.9202315052403,hamming,cubic,0.49647759128546765,34107.874397513166,0.5318541240475508,21066.264738952294,cubic,36.140222778496245,83.56914294697867,2.312358267938045,9488.261516853903,nan,nan,0.09022969420561118,9.708836
