nni_mean,nni_min,nni_max,hr_mean,hr_min,hr_max,hr_std,sdnn,rmssd,sdsd,nn50,pnn50,nn20,pnn20,tinn_n,tinn_m,tinn,tri_index,fft_ratio,fft_total,fft_window,fft_interpolation,lomb_ratio,lomb_total,ar_ratio,ar_total,ar_interpolation,sd1,sd2,sd_ratio,ellipse_area,dfa_alpha1,dfa_alpha2,EEG,GSR
834.4347826086956,728.0,932.0,72.34716019399943,64.37768240343348,82.41758241758242,5.837883349226812,66.25283944992748,56.690547552640396,32.854921814636654,8,36.36363636363637,16,72.72727272727273,789.0625,804.6875,15.625,5.75,0.9824708327430043,3323.4578093704713,hamming,cubic,0.560689521344451,31508.556385306707,0.5377906082301005,20951.410440031876,cubic,40.08606443620365,78.32639908350461,1.95395582442771,9863.963442543734,nan,nan,0.10079806648108869,7.4556584
