nni_mean,nni_min,nni_max,hr_mean,hr_min,hr_max,hr_std,sdnn,rmssd,sdsd,nn50,pnn50,nn20,pnn20,tinn_n,tinn_m,tinn,tri_index,fft_ratio,fft_total,fft_window,fft_interpolation,lomb_ratio,lomb_total,ar_ratio,ar_total,ar_interpolation,sd1,sd2,sd_ratio,ellipse_area,dfa_alpha1,dfa_alpha2,EEG,GSR
811.6666666666666,700.0,892.0,74.2541455322171,67.26457399103138,85.71428571428571,5.161022450514955,54.653586275317956,41.56085114414871,22.42246191699235,6,26.08695652173913,15,65.21739130434783,765.625,781.25,15.625,4.8,1.3720129520082291,3573.313195465429,hamming,cubic,0.5038341308066033,31516.02211428968,0.5273112466231948,21001.71846647236,cubic,29.356810219064762,71.13234822556596,2.423027150932479,6560.332989747732,nan,nan,0.023899115631427326,10.847018
