nni_mean,nni_min,nni_max,hr_mean,hr_min,hr_max,hr_std,sdnn,rmssd,sdsd,nn50,pnn50,nn20,pnn20,tinn_n,tinn_m,tinn,tri_index,fft_ratio,fft_total,fft_window,fft_interpolation,lomb_ratio,lomb_total,ar_ratio,ar_total,ar_interpolation,sd1,sd2,sd_ratio,ellipse_area,dfa_alpha1,dfa_alpha2,EEG,GSR
795.6666666666666,732.0,884.0,75.61787965048636,67.87330316742081,81.9672131147541,4.0423093191639605,43.06382186503177,41.05563563496861,25.15281359252983,5,21.73913043478261,11,47.82608695652174,718.75,867.1875,148.4375,8.0,0.28947157029497667,1141.408776296736,hamming,cubic,0.416849917948909,35288.95523299146,0.5260744249231768,20910.653874821142,cubic,28.86746980347329,50.154543770924334,1.737406988294132,4548.507101592705,nan,nan,0.10019067121362642,8.393504
