nni_mean,nni_min,nni_max,hr_mean,hr_min,hr_max,hr_std,sdnn,rmssd,sdsd,nn50,pnn50,nn20,pnn20,tinn_n,tinn_m,tinn,tri_index,fft_ratio,fft_total,fft_window,fft_interpolation,lomb_ratio,lomb_total,ar_ratio,ar_total,ar_interpolation,sd1,sd2,sd_ratio,ellipse_area,dfa_alpha1,dfa_alpha2,EEG,GSR
735.0769230769231,684.0,792.0,81.74936303874861,75.75757575757575,87.71929824561404,3.264607319678865,29.357006764209565,28.543300439858037,13.833293172632464,1,4.0,13,52.0,703.125,773.4375,70.3125,5.2,0.9314570181802311,851.5331589691245,hamming,cubic,0.45052958502411616,29065.129380196893,0.53773873723629,20591.63830904341,cubic,20.18284419996349,36.07991130809498,1.7876524711101047,2287.692780799542,nan,nan,0.11283422384242336,13.6284485
