nni_mean,nni_min,nni_max,hr_mean,hr_min,hr_max,hr_std,sdnn,rmssd,sdsd,nn50,pnn50,nn20,pnn20,tinn_n,tinn_m,tinn,tri_index,fft_ratio,fft_total,fft_window,fft_interpolation,lomb_ratio,lomb_total,ar_ratio,ar_total,ar_interpolation,sd1,sd2,sd_ratio,ellipse_area,dfa_alpha1,dfa_alpha2,EEG,GSR
791.84,748.0,844.0,75.85241165407214,71.09004739336493,80.21390374331551,2.5083541482526064,26.165626306282064,30.77878056930348,17.092247585856924,2,8.333333333333332,13,54.166666666666664,726.5625,828.125,101.5625,6.25,0.14030083108020247,773.7471198630625,hamming,cubic,0.4467082748586306,35589.17704195181,0.5321079498188928,20776.752842882484,cubic,21.738023522543777,29.319835909803064,1.3487811290385459,2002.3106738080282,nan,nan,0.27515002157932333,16.584288
